,annot,count
4615,tech going to check p4,1
4645,frontal pops,1
4648,strange frontal alpha in sleep - ,1
4672,p talking,1
4660,pt no longer wants to HV,1
4671,no HV due to wisdome teeth out yesterday,1
4669,tech reapplying T4,1
4668,pt arroused,1
4667,pt said she is sleepy,1
4665,lifting head off of pillow,1
4664,looking at mirror,1
4663,dad holding EC,1
4661,scrunching up forhead,1
4659,father holdong EC,1
4649,funny spindles?,1
4658,looking in mirror,1
4657,sqeezing EC,1
4656,looking ing mirror,1
4655,squeezing EC,1
4654,he almost remember correct year,1
4653,2116?,1
4652,asking th year?,1
4650,anterior max spindles?,1
4743,"sept 23, 2016",1
4745,some frontal muscle,1
4343,starting with 5 Hz,1
4821,Tech cannot get lamp to work,1
4835,MOVMENT,1
4833,TAPPING ON C3,1
4831,asking Pt to relax facial muscles,1
4829,pulled back left foot again,1
4828,repeat L. Toe nail,1
4827,pt pulled back her left foot,1
4823,t4 checked and changed,1
4822,pt is anxious and suspicious - dones not,1
4820,photic still not working,1
4839,RTEMP DELTA,1
4819,Photic not working,1
4818,daughter still holding Pts hands down,1
4817,daughter holding Pts hands down,1
4816,arrousal ,1
4815,lay down,1
4814,hold head up,1
4811,eye electrode fell,1
4810,pt kept eyes open head left,1
4837,CHANGE C3,1
4840,WILL PRESS TO BE SURE,1
4808,does not breath on own,1
4857,is rt handed,1
4869,NOTE: PROPOFOL TURNED OFF AT 13:29 IT IS,1
4868,"pt drowsy, will do reactive later",1
4864,now 90 seconds post HV,1
4863,now 1 minute post HV,1
4862,now 30 sec post HV,1
4861,so did 4mins total HV,1
4860,pushed for another minute,1
4858,eyesopn,1
4856,slihgtly higher ampl PDR on right but wi,1
4842,RTEMP SLOW PERSISTS,1
4855,eyes closed head mdiline,1
4854,nurses performing nail bed pressure,1
4853,still drawing blood,1
4852,drawing blood now,1
4851,nurses drawing blood,1
4846,SHARP,1
4845,aski to stay still,1
4844,t4 sharp,1
4809,toe nail pressure - no response,1
4806,pt lying with head to right - difficult ,1
4747,possible fast alpha varient?,1
4760,emg T3,1
4773,no withdrawals,1
4772,did painful stim x4,1
4771,video was not recording,1
4769,wwill ask pt to squeeze hands,1
4766,HR 75 BPM,1
4764,dec LOC,1
4763,appx 15 min ago,1
4762,PPF turned off,1
4759,pop A2,1
4775,nurse wants to give pt medication,1
4758,pt has the sniffles,1
4756,head midine awake,1
4755,did eat this am though,1
4754,pt is known to have low sugars so will w,1
4753,sorry computer shut down there,1
4750,sorry there was an EOG issue,1
4749,good PDR here,1
4748,left 4-5HZ theta,1
4774,moving head to side spontaneousy,1
4777,spontaneous movement of L leg,1
4805,INSECT,1
4790,will do PEC,1
4802,MAR 5,1
4801,ASK TO RELAX MUSCLES,1
4799,10hz here?,1
4797,eye blink artifacts,1
4795,encouaged sleep,1
4794,"supine, hm, ec, awake",1
4793,wht year is it? correct,1
4792,where are you? correct,1
4789,"muscle, chewing on tube",1
4778,nurse w pt ,1
4788,askng to NR,1
4787,asking again to EC,1
4785,nurse giving BP med now,1
4784,nurse in room,1
4783,resting w EO,1
4782,some PDR noetd,1
4781,will go do passive EC,1
4780,sharply contoured theta transient,1
4614,p4 popping a bit,1
4613,look back c4 - wicket,1
4612,some left jaw still,1
4426,eye blinks+,1
4438,and confused,1
4436,lots of mvmt,1
4435,left temp delta intermixed w/ theta,1
4433,bifrontal delta 3 sec,1
4430,delta theta intermixed,1
4429,left temp etheta,1
4428,mvmnt and talking,1
4427,will ec on command but quickly eo,1
4425,check eye leads and a2,1
4440,added ekg leads,1
4423,handmvmts,1
4422,spon eoec,1
4421,pressed f7f8,1
4420,will check f7f8,1
4419,bifrontal delta -- lots of em at the sam,1
4418,ask pt to keep ec,1
4417,pt spon eo when asked to ec,1
4415,faster R activity,1
4439,ask pt ot relax forehead,1
4445,fair hv done with constant encouragement,1
4412,left theta slowing polymorphic,1
4464,noises ,1
4478,niose alerts,1
4476,snoiring lightly,1
4475,then do more alerting at end,1
4474,will let him rest as is anxious overall,1
4473,"snoring lightly, very drowsy",1
4471,soe there is emg,1
4470,"a bit tense, nervous and anxious",1
4469,had to replace broken CZ,1
4463,some diffuse buildup with great effort,1
4447,answer questions,1
4462,"head midlijne, some head mvts",1
4460,versad just given,1
4459,NB: measurements were visual,1
4458,some eye mvmts,1
4455,note some ekg artifact in ear electrodes,1
4451,lying to right,1
4450,pt eyes open and hands over her head,1
4448,pt is conscious but confused and disorie,1
4414,R front0-central fast beta,1
4411,oriented to self - knew names,1
4611,frontal max beta,1
4355,pt could not be arroused,1
4376,TECH PRESSED ON T4,1
4375,TECH GOING TO PRESS ON T4,1
4370,WHAT DAY OF THE WEEK? ,1
4366,T4 POP ,1
4364,change P4 and O2,1
4363,roll on side,1
4361,Stopped Analyzer - XLSpike - Intracrania,1
4360,Stopped Analyzer - XLEvent / ECG,1
4354,pt resisted to passive eyes open,1
4378,ON TO TRANSVERSE ,1
4353,going to do passive eyes open andclose,1
4352,pt not responsed to req of openning eyes,1
4351,leg mving,1
4349,18 next,1
4348,16 next,1
4347,14 next,1
4346,12 next,1
4345,next 10 Hz,1
4377,BIT OF SWEAT SWAY,1
4379,T4 ELECTRODE POP,1
4410,may be confused about dob -- claimed she,1
4395,9 hz,1
4409,pt was oriented to place,1
4408,tech away fro machine,1
4407,will go up to alert some more,1
4406,will spon open eyes,1
4405,eye mvmts+ and swallow,1
4400,spon eo and ec,1
4399,9-10 pdr,1
4397,on command,1
4394,ALL FINISHED WITH TEST ,1
4380,WILL PRESS ON T4 AGAIN ,1
4393,PT NODDING HER HEAD,1
4392,TALKING TO HER,1
4389,FOREHEAD - SWEAT SWAY ,1
4386,SWEAT ARTIFACT IN FOREHEAD ,1
4385,MUSCLE TWITCH,1
4384,WILL SEE IF THERE IS ANY MORE T4 ,1
4382,STEPPING OVER WIRES - CAUSE ARTIFACT,1
4381,TECH PRESS ON T4,1
4479,some emg here again,1
4480,A1,1
4481,A1 fell off,1
4556,nurse at bedside adjusting meds,1
4570,PT SAYING WHAT NON STOP,1
4569,NAME ANIMAL;,1
4568,MAR 18,1
4567,asking to relax x3 - arms still in air,1
4565,tech yells to lay down,1
4563,THIS IS ARTIFACT NCS,1
4562,MOVNG,1
4559,awake - not responsive,1
4555,"occasionally looking around rm, eyes ope",1
4572,ASKING TO EC OVER AND OVER,1
4554,nurse still at bedside ,1
4553,ask him EC but wont follow commands ,1
4552,looking around room ,1
4551,not following commands now ,1
4550,ask to ec again ,1
4549,eo again ,1
4548,ask again - able to follow command brief,1
4547,ask him to EC but no response ,1
4571,"TOLD TO LAY DOWN, KEEPS TALKING",1
4573,pt stopped HV ,1
4482,artifact at PZ,1
4596,pt clears throat,1
4610,look back - wicket?,1
4609,possible mu,1
4608,"jaw muscle remains, may go away with sle",1
4606,cougar,1
4605,cat,1
4604,some jaw muscle,1
4603,december 9,1
4598,pt keeps self alerting,1
4595,underling theta on left,1
4574,report too dizzy,1
4594,very ncie PDR here,1
4589,august 18,1
4588,PT VERY SLEEPY,1
4586,PT VERY DROWSY,1
4584,replaced EKG,1
4583,PT VERY DROWSY ,1
4582,not going to re-apply,1
4578,Pt is blind in the right eye,1
4546,nurse at bedside - adjusting medications,1
4545,showing very tremulous feet but no wiggl,1
4544,wiggle your toes ,1
4493,removing neck roll,1
4507,sorry this is the best video i can do ,1
4506,will zoom in on camera on feet ,1
4504,bilat foot twitches,1
4503,foot twitches rt foot,1
4500,"note: pt has GI tube, in ICU, no sedatio",1
4497,Pt pointing towards fan?,1
4496,tech restraining Pt from touching head,1
4495,Pt appears to be pointing to an area abo,1
4492,leads all applied,1
4543,showing a little bit of wiggling - very ,1
4491,tech still applying leads,1
4490,channge T% and P3,1
4488,but nice waking background,1
4487,hard tro keep awake,1
4486,quickly bnack to drwsoty,1
4485,set up photic npw,1
4484,back to awake background,1
4483,talking to patient here,1
4510,rerubbed pz and f4 - sorry for the artif,1
4511,zoom back on out on face ,1
4512,small head mvt,1
4519,tech pressed on t6,1
4542,try to wiggle fingers,1
4541,can you put up your right hand ,1
4540,whispers ,1
4539,eyes open staring not responding ,1
4537,eyes open on command ,1
4536,ask patient to open eyes,1
4535,sorry back to bipolar for alerting ,1
4534,nurse moving at next bedside,1
4531,"eyes closed, resting quietly ",1
4530,heavy breathing?,1
4529,"nil to note, resting quietly ",1
4528,noises from outside ,1
4527,nurse at bedside adjusting catheter bag ,1
4526,adjusting the catheter bag,1
4524,buzzer going off,1
4523,adjusting IV for meds,1
4522,voices next bed ,1
3829,no more foceful exhalation,1
3827,L delta dysrhythmica,1
3825,L > R temp delta,1
3109,arms straight ahead now,1
3119,frag?>,1
3118,will press while pt awake,1
3116,certainly a little spike - unlikely musc,1
3114,"see here, fragment??",1
3113,raising arms over head,1
3112,arms by side now,1
3111,stratching arms over head,1
3110,arms still raised outwards,1
3108,arms still raised over head,1
3122,not going to ask alerting questions as p,1
3107,arms still raised over shoulders,1
3106,arms raised over head,1
3105,pushing head into the pillows,1
3104,stretching out,1
3103,making bench press motions,1
3102,raising right arm,1
3101,lifting hips,1
3100,both arms raised into the air,1
3121,EC due to pt being deaf,1
3125,STOP VERY VERY POORLY DONE,1
3098,arms raised into the air,1
3139,dec sens=5,1
3149,tech checking O1/2 leads,1
3148,Pt recoiled,1
3147,starting painful stim R foot,1
3146,Pt did not recoil,1
3145,starting painful stim R hand,1
3144,Pt recoils,1
3143,starting Painful stif,1
3141,moving R arm,1
3138,movement talking,1
3126,clear t,1
3137,muscle artifact at T3,1
3136,pt is deaf in left ear - cannot close le,1
3135,tech checking headbox connection,1
3134,pressing F3 electrode,1
3133,pressing Fz electrode,1
3132,F3 electrode artefct,1
3128,pt has a pacemaker,1
3127,dec EOG sens,1
3099,left arm raised into the air,1
3097,punching arms into the air,1
3151,Nurse checking O2 sat,1
3036,big mvts of whole boday,1
3055,hoping for some sleep,1
3054,will alert pt for photic and hv?,1
3053,running uot of time,1
3048,still some 60 hz artifact,1
3046,some noise outside,1
3044,changing montage too much artifact,1
3038,lots of emg here,1
3037,will attempt photic now,1
3035,leg tremulous,1
3060,;pop,1
3034,eyes open and moaning,1
3033,left hand to face here,1
3032,big left arm jerk and leg mvts,1
3031,trmeors,1
3028,encourage pt to keep eyes closed and sta,1
3027,trying to speak again,1
3026,mouth tremors there,1
3025,sorry can't seem to emimatinate,1
3059,ome ekg contamination,1
3062,overall symmetry,1
3095,raising arms up,1
3082,sharply contoured....,1
3094,needs to flex arms for 'back pain',1
3092,had to be given an oxycontin for 'back p,1
3091,flexing arms in front of himself,1
3089,some blinking,1
3088,startled pt there,1
3087,going to alert pt again here,1
3086,SSS on the lt,1
3083,looks like run of SSS rt temp in very dr,1
3081,Sharply contoured,1
3067,swalloow,1
3079,is alsmost TIRDA like,1
3077,some buildup too,1
3076,also spread to the LT,1
3075,seems worsened by HV,1
3074,run of right temproal delta,1
3073,see right temp dys,1
3072,not sure why that happened!,1
3071,see here likley right temp with contamin,1
3150,upper torso jerks every 3-4 seconds,1
3153,Pt lying directly on T5,1
3822,triphasic morphology w/ ant --> post lag,1
3256,11HZ PDR?,1
3273,p4 off,1
3270,c3 off,1
3269,BACK TO SENS7,1
3268,ADJUST SENS BACK TO SENS 7 ,1
3267,ITCH NOSE ,1
3261,26 SEPT,1
3259,oops,1
3257,RUBBING EYES,1
3255,tech telling Pt to close eyes,1
3275,cannot fix P4,1
3253,Pt says he is tiring,1
3252,temp 38.3 axilla,1
3250,TEMP 38.4,1
3249,ADJUST T5,1
3247,TEMP 38.4 AXILLA,1
3246,BREATHING ON OWN WITH PRESSURE SUPPORT,1
3244,light shaking on legs,1
3243,he refused to HV,1
3274,sorry ,1
3279,pt awake and talked,1
3240,pt said he felt different,1
3310,added the same F7-T3 electrode as in pre,1
3321,ongoing left temporal dys,1
3320,onoing left tmporal dys,1
3318,some trouble with the date,1
3317,15th,1
3314,fairly sharply contoured,1
3313,A1 just over 5,1
3312,impedances are goo,1
3311,will also go and rub T4,1
3309,not a good montage for this pt,1
3280,Pt accidentally touched head,1
3306,nurse adjusting catheter,1
3304,head vibrating - eyelids flickering,1
3303,head 'vibrating' continously,1
3302,focusing camera on face,1
3297,interpreter explaining HV,1
3292,pt is very confuse,1
3284,"Head midline, ec, Asleep",1
3282,ROOM LIGHTS OFF,1
3242,pt felt very uncomfortable,1
3237,scraching nose,1
3164,Pt extremely confused and agitated.,1
3183,dATE TODAY,1
3192,just want to tap C4,1
3191,"but a lot better with mouth open, except",1
3190,this is all emg,1
3189,eyes closed and mouth open,1
3188,surgery was on the left ,1
3187,is so mych muscle,1
3186,rerubbed f7/8 & PZ,1
3185,june 9,1
3182,emg worsens,1
3195,HFF 35,1
3181,close mouth,1
3179,so much muslce,1
3177,pt is two weeks out of crani and still q,1
3176,STOP HV - POORLY DONE,1
3174,tech will rouse Pt,1
3172,self talking,1
3171,self talk,1
3170,self taking,1
3194,both sides,1
3197,no HV recent crani,1
3235,Pt sat up,1
3209,RTIFACT,1
3233,light made him feel dizzy,1
3232,gave pt warm blanket,1
3231,cough /movts,1
3226,tech fixing Fp2,1
3220,applying EOG leads,1
3219,snoring laudly,1
3218,heavy breathig now,1
3213,breathing now,1
3208,CHANGED EKG LEAD,1
3198,some left temporal slowing,1
3207,CHANGEDO1,1
3205,good montage for attempting to cancel th,1
3204,I removed the mid temporals from the ave,1
3203,left sided slowing is continuous,1
3202,continue with persistent emg,1
3201,"mouth open, jaw relaxed",1
3200,pt is comfortable,1
3199,persistent emg despite tech efforts,1
3024,artifact aqt the back,1
3022,seesm to be trying to speak at times,1
3021,ask pt not to move,1
2852,0100 AM THIS MORNING ,1
2863,WILL PUT HIM BACK ON PPF ,1
2862,CURRENTLY HAVING SHIVERS,1
2860,PRESSED ON EKG ,1
2859,********** EVENT 1 **********,1
2858,TECH PRESSING ON EKG,1
2857,PT LYING ON T6 AND O2 ,1
2856,"HEAD TO RIGHT, EYES CLOSED ",1
2853,"HEAD TO RIGHT, EY ES CLOSED, RESTING QUI",1
2851,PT HAD GTC LAST NIGHT ,1
2865,LOOKS LIKE SHIVERS ,1
2850,TALKING TO PT'S SON RIGHT NOW ,1
2849,"HEAD RIGHT, EYES CLOSED, RESTING QUIETLY",1
2848,CHEWING ON TUBE ,1
2847,"HEAD RIGHT, EYES CLOSED ",1
2844,INTUBATED ,1
2843,ON LINKED EARS DUE TO EKG CONTAMINATION ,1
2842,PPF TURNED OFF 15 MIN AGO ,1
2841,"HEAD TO RIGHT, EYES CLOSED, ",1
2864,NURSE PUTTING HIM BACK ON PPF RIGHT NOW ,1
2866,CURRENTLY STILL HAS SMALL MOVEMENTS ,1
2839,PPF WAS TURNED OFF 15 MIN PRIOR TO START,1
2879,NURSE WALKED AWAY ,1
2890,SHIVERING STARTS AGAIN ,1
2887,NURSE GIVING HIM DILANTIN ,1
2886,MAINTENANCE DILANTIN GIVEN NOW ,1
2884,STILL CONJTINUES TO SHAKE ,1
2883,******** EVENT 2 *********,1
2882,IV IS BEEPING CONTINUOUSLY ,1
2881,TO CHECK MEDS,1
2880,NURSE WALKING BACK IN ,1
2878,IV PUMP IS BEEPING ,1
2868,36 C RIGHT NOW ,1
2877,ADJUSTING MEDS ,1
2876,ADJUSTING IV ,1
2874,BACK ON PPF NOW ,1
2873,REMINDER:,1
2872,WILL CONTINUE TO RECORD ANOTHER 10 MIN ,1
2871,GAVE 15 MCG BOLUS + BACK ON 25 MCG/KG MI,1
2870,PPF BACK ON ,1
2869,INTENSIVIST IN THE ROOM ,1
2840,SORRY O2 WAS DIFFICULT TO PUT ON - WILL ,1
2837,no wid,1
3020,maonaing and movging head,1
2781,some ekg noted on this montage,1
2796,APR 12,1
2792,COMPUTER JUST CRASHED FOR 10M,1
2790,pt head slightl left,1
2789,ec throughout,1
2788,pt resitng quietly,1
2784,k complex,1
2783,c4 sharply contoured,1
2782,nice spindles here,1
2778,"c4 sharply contoured, likely just a mixt",1
2803,Pt is very scared,1
2775,frontal dominant 6Hz theta,1
2774,frontal max theta,1
2773,inreased theta here,1
2771,tech going to turn off lights,1
2770,lots of ekg contam on this montage,1
2768,july 11,1
2766,supine - head midline  - ec - awake,1
2765,near pt el sway of ekg,1
2802,daughter massaging Pts foot,1
2805,resume,1
2836,pain lf,1
2823,arrausal,1
2835,no witd.,1
2834,pain rf,1
2832,pain rh,1
2831,no res.,1
2829,another spell,1
2828,body stretch,1
2827,eyes open automatic,1
2825,"eye staring, body rigid and stretched",1
2819,squ. rig hand,1
2806,eletrode fell,1
2818,no abn sense,1
2815,arm down,1
2814,holing arm up,1
2813,wed,1
2811,counting back to 10,1
2809,lasted approx 60-90seconds,1
2808,"8***aopurnd this time, pt was feeling ty",1
2807,EVENT *****,1
2891,SMALL SHIVERS ,1
2892,NURSE AT BEDSIDE STILL ,1
2893,IV BEEPER GOING ,1
2980,arouosal,1
2991,is all ekg contamination,1
2990,and moans occasionally,1
2989,has odd body mvts,1
2988,pt moves around a lot,1
2986,checking EOG2,1
2985,reapplied F3 - was off,1
2984,tech checking T5 - was off,1
2983,PT HAS SUDDEN NEED TO URINATE - WANTS TO,1
2979,jhead mdline,1
2994,"moving hands, like picking",1
2978,still a little drowsy,1
2977,making some noises to help alert a littl,1
2976,60Hz in this room today,1
2975,let her rest,1
2974,pt is drowsy not,1
2973,great overll effort for 3mins with great,1
2972,"here some brief PDR, 10Hz",1
2971,hint of background ehre,1
2992,jeks,1
2995,eyes closed on command here,1
2894,NURSE AT BEDSIDE ADJUSTING MEDS,1
3010,off mvts of both arms,1
3019,seems to understand instructions,1
3018,asked him not to and pt moved hand,1
3017,was going to touch his head,1
3015,maoning,1
3014,mvt of both hands,1
3013,lying right on T6 and is moving,1
3012,see background again,1
3011,head even more right now,1
3009,lots of moaning,1
2996,lots beta,1
3008,movement of both hands,1
